raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KTKV 231115Z AUTO 00000KT 10SM CLR 11/09 A2983 RMK AO2 T01060088 PWINO,KTKV,2022-10-23T11:15:00Z,45.47,-89.82,10.6,8.8,0,0,,10.0,29.828741,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,449.0
KTKC 231115Z AUTO 17010KT 10SM 14/08 A2950 RMK AO2 T01350080,KTKC,2022-10-23T11:15:00Z,44.25,-95.62,13.5,8.0,170,10,,10.0,29.500984,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,408.0
KTHA 231115Z AUTO 14003KT 10SM FEW048 06/05 A3017 RMK A01,KTHA,2022-10-23T11:15:00Z,35.38,-86.25,6.0,5.0,140,3,,10.0,30.171259,,,TRUE,TRUE,,,,,,,FEW,4800,,,,,,,VFR,,,,,,,,,,,,METAR,333.0
KTGI 231115Z AUTO 01014G19KT 10SM SCT009 OVC013 15/13 A3015 RMK AO1 T01490131,KTGI,2022-10-23T11:15:00Z,37.82,-75.98,14.9,13.1,10,14,19,10.0,30.15059,,,TRUE,TRUE,,,,,,,SCT,900,OVC,1300,,,,,MVFR,,,,,,,,,,,,METAR,1.0
KTEX 231115Z AUTO 04003KT 2SM -SN BKN007 OVC013 01/00 A2962 RMK AO2,KTEX,2022-10-23T11:15:00Z,37.95,-107.9,1.0,0.0,40,3,,2.0,29.619095,,,TRUE,TRUE,,,,,,-SN,BKN,700,OVC,1300,,,,,IFR,,,,,,,,,,,,METAR,2760.0
KTEW 231115Z AUTO 18011KT 10SM CLR 12/09 A3009 RMK AO2 T01210090,KTEW,2022-10-23T11:15:00Z,42.57,-84.42,12.1,9.0,180,11,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,281.0
KTDF 231115Z AUTO 32003KT 10SM CLR 04/04 A3024 RMK AO2,KTDF,2022-10-23T11:15:00Z,36.28,-78.98,4.0,4.0,320,3,,10.0,30.239174,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,180.0
KTCY 231115Z AUTO 30009G15KT 10SM CLR 14/01 A2987 RMK A01,KTCY,2022-10-23T11:15:00Z,37.68,-121.43,14.0,1.0,300,9,15,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,51.0
KT89 231115Z AUTO 14005KT 10SM FEW060 20/04 A2980 RMK A01,KT89,2022-10-23T11:15:00Z,29.27,-103.68,20.0,4.0,140,5,,10.0,29.799213,,,TRUE,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,801.0
KT82 231115Z AUTO 19009G17KT 10SM OVC012 20/17 A2987 RMK AO2 T01960171,KT82,2022-10-23T11:15:00Z,30.25,-98.92,19.6,17.1,190,9,17,10.0,29.870079,,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,509.0
KT78 231115Z AUTO 14004KT 10SM BKN055 19/18 A2994 RMK AO2,KT78,2022-10-23T11:15:00Z,30.08,-94.7,19.0,18.0,140,4,,10.0,29.940945,,,TRUE,TRUE,,,,,,,BKN,5500,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
KT74 231115Z AUTO 17006KT 10SM CLR 19/17 A2987 RMK AO2 T01890174,KT74,2022-10-23T11:15:00Z,30.57,-97.45,18.9,17.4,170,6,,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,169.0
KT69 231115Z AUTO 19007KT 10SM CLR 22/20 A2985 RMK A01,KT69,2022-10-23T11:15:00Z,28.03,-97.55,22.0,20.0,190,7,,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
KSZY 231115Z AUTO 17006KT 10SM SCT046 BKN050 15/11 A3010 RMK A01,KSZY,2022-10-23T11:15:00Z,35.2,-88.5,15.0,11.0,170,6,,10.0,30.100393,,,TRUE,TRUE,,,,,,,SCT,4600,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,184.0
KSZT 231115Z AUTO 00000KT 10SM SCT060 OVC080 03/02 A2981 RMK AO2,KSZT,2022-10-23T11:15:00Z,48.3,-116.57,3.0,2.0,0,0,,10.0,29.811024,,,TRUE,TRUE,,,,,,,SCT,6000,OVC,8000,,,,,VFR,,,,,,,,,,,,METAR,649.0
KSYN 231115Z AUTO 15015G20KT 10SM CLR 16/09 A2964 RMK AO2 T01640093,KSYN,2022-10-23T11:15:00Z,44.47,-93.02,16.4,9.3,150,15,20,10.0,29.639763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,280.0
KSYM 231115Z AUTO 00000KT 10SM CLR 12/07 A3021 RMK AO2,KSYM,2022-10-23T11:15:00Z,38.22,-83.58,12.0,7.0,0,0,,10.0,30.209646,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,307.0
KSYI 231115Z AUTO 12004KT 10SM CLR 11/08 A3016 RMK A01,KSYI,2022-10-23T11:15:00Z,35.57,-86.45,11.0,8.0,120,4,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,244.0
KSYF 231115Z AUTO 21012KT 10SM CLR 14/M01 A2931 RMK AO2 T01431014 PWINO,KSYF,2022-10-23T11:15:00Z,39.77,-101.8,14.3,-1.4,210,12,,10.0,29.309055,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1041.0
KSXU 231115Z AUTO 22018G28KT 10SM SCT100 17/09 A2966 RMK AO2 T01670090,KSXU,2022-10-23T11:15:00Z,34.93,-104.65,16.7,9.0,220,18,28,10.0,29.660433,,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,,,,,,,,,,,,METAR,1465.0
KSXK 231115Z AUTO 13017KT 10SM CLR 13/11 A2944 RMK AO2,KSXK,2022-10-23T11:15:00Z,42.98,-96.17,13.0,11.0,130,17,,10.0,29.438976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,430.0
KSWW 231115Z AUTO 19017G21KT 10SM CLR 20/12 A2976 RMK AO2 T02020116,KSWW,2022-10-23T11:15:00Z,32.47,-100.47,20.2,11.6,190,17,21,10.0,29.760826,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,718.0
KSVH 231115Z AUTO 00000KT 10SM CLR 03/02 A3022 RMK AO2 T00270016,KSVH,2022-10-23T11:15:00Z,35.75,-80.95,2.7,1.6,0,0,,10.0,30.221457,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,286.0
KSVE 231115Z AUTO 16003KT 10SM OVC040 00/M05 A2991 RMK AO2,KSVE,2022-10-23T11:15:00Z,40.37,-120.57,0.0,-5.0,160,3,,10.0,29.911417,,,TRUE,TRUE,,,,,,,OVC,4000,,,,,,,VFR,,,,,,,,,,,,METAR,1263.0
KSVC 231115Z AUTO 00000KT 10SM SCT036 SCT050 SCT070 15/13 A2984 RMK AO2 T01460132,KSVC,2022-10-23T11:15:00Z,32.63,-108.15,14.6,13.2,0,0,,10.0,29.840551,,,TRUE,TRUE,,,,,,,SCT,3600,SCT,5000,SCT,7000,,,VFR,,,,,,,,,,,,METAR,1638.0
KSUZ 231115Z AUTO 19011KT 10SM OVC035 20/16 A2995 RMK A01,KSUZ,2022-10-23T11:15:00Z,34.58,-92.48,20.0,16.0,190,11,,10.0,29.949802,,,TRUE,TRUE,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,114.0
KSUW 231115Z AUTO 06005KT 10SM OVC005 09/08 A2971 RMK AO2 T00900082,KSUW,2022-10-23T11:15:00Z,46.68,-92.1,9.0,8.2,60,5,,10.0,29.71063,,,TRUE,TRUE,,,,,,,OVC,500,,,,,,,IFR,,,,,,,,,,,,SPECI,205.0
KSUN 231115Z AUTO 36004KT 10SM CLR 00/M05 A2965 RMK AO2,KSUN,2022-10-23T11:15:00Z,43.5,-114.28,0.0,-5.0,360,4,,10.0,29.648623,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1619.0
KSTK 231115Z AUTO 00000KT 10SM CLR 05/M03 A2927 RMK AO2,KSTK,2022-10-23T11:15:00Z,40.62,-103.27,5.0,-3.0,0,0,,10.0,29.27067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1228.0
KSTF 231115Z AUTO 00000KT 1 1/2SM BR CLR 12/12 A3011 RMK AO2,KSTF,2022-10-23T11:15:00Z,33.43,-88.85,12.0,12.0,0,0,,1.5,30.109253,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,99.0
KSTE 231115Z AUTO 13005KT 10SM CLR 15/10 A2983 RMK AO2 T01450100,KSTE,2022-10-23T11:15:00Z,44.55,-89.53,14.5,10.0,130,5,,10.0,29.828741,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,335.0
KSRR 231115Z AUTO 24043G54KT 10SM 14/07 A2976 RMK AO2,KSRR,2022-10-23T11:15:00Z,33.47,-105.52,14.0,7.0,240,43,54,10.0,29.760826,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,2063.0
KSRE 231115Z AUTO 10SM CLR 20/15 A2973 RMK AO2,KSRE,2022-10-23T11:15:00Z,35.27,-96.68,20.0,15.0,,,,10.0,29.731298,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,306.0
KSRB 231115Z AUTO 00000KT 10SM CLR 09/06 A3019 RMK A01,KSRB,2022-10-23T11:15:00Z,36.05,-85.53,9.0,6.0,0,0,,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,303.0
KSQL 231115Z AUTO 30007KT 10SM CLR 12/05 A2991 RMK AO2,KSQL,2022-10-23T11:15:00Z,37.52,-122.25,12.0,5.0,300,7,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KSPF 231115Z AUTO 30008KT 10SM FEW120 05/03 A2934 RMK AO2,KSPF,2022-10-23T11:15:00Z,44.47,-103.78,5.0,3.0,300,8,,10.0,29.338583,,,TRUE,TRUE,,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1191.0
KSPA 231115Z AUTO 00000KT 10SM CLR 07/02 A3021 RMK AO2,KSPA,2022-10-23T11:15:00Z,34.92,-81.95,7.0,2.0,0,0,,10.0,30.209646,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,242.0
KSOW 231115Z AUTO 20018G24KT 10SM BKN021 BKN027 BKN036 10/05 A2978 RMK AO2,KSOW,2022-10-23T11:15:00Z,34.27,-110.0,10.0,5.0,200,18,24,10.0,29.778543,,,TRUE,TRUE,,,,,,,BKN,2100,BKN,2700,BKN,3600,,,MVFR,,,,,,,,,,,,METAR,1954.0
KSNK 231115Z AUTO 18008KT 10SM CLR 19/11 A2974 RMK AO2 T01880105,KSNK,2022-10-23T11:15:00Z,32.7,-100.95,18.8,10.5,180,8,,10.0,29.740158,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,738.0
KSNC 231115Z AUTO 34005KT 10SM CLR 10/09 A3031 RMK AO2,KSNC,2022-10-23T11:15:00Z,41.38,-72.5,10.0,9.0,340,5,,10.0,30.31004,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,114.0
KSMS 231115Z AUTO 00000KT 10SM CLR 08/07 A3020 RMK AO2,KSMS,2022-10-23T11:15:00Z,34.0,-80.37,8.0,7.0,0,0,,10.0,30.200787,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,53.0
KSME 231115Z AUTO 00000KT 9SM BKN055 08/08 A3019 RMK AO2,KSME,2022-10-23T11:15:00Z,37.05,-84.62,8.0,8.0,0,0,,9.0,30.188976,,,TRUE,TRUE,,,,,,,BKN,5500,,,,,,,VFR,,,,,,,,,,,,METAR,279.0
KSLO 231115Z AUTO 15007KT 10SM CLR 18/11 A2994 RMK AO2 T01800113,KSLO,2022-10-23T11:15:00Z,38.65,-88.97,18.0,11.3,150,7,,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KSLH 231115Z AUTO 15005KT 10SM CLR 07/07 A3000 RMK AO2,KSLH,2022-10-23T11:15:00Z,45.65,-84.52,7.0,7.0,150,5,,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,193.0
KSJX 231115Z AUTO 16003KT 10SM CLR 14/11 A2996 RMK AO2 T01420112,KSJX,2022-10-23T11:15:00Z,45.7,-85.57,14.2,11.2,160,3,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,202.0
KSIK 231115Z AUTO 16006KT 10SM CLR 17/12 A2999 RMK AO2,KSIK,2022-10-23T11:15:00Z,36.9,-89.57,17.0,12.0,160,6,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,95.0
KSIF 231115Z AUTO 00000KT 10SM CLR 01/01 A3024 RMK AO2 T00110011,KSIF,2022-10-23T11:15:00Z,36.43,-79.85,1.1,1.1,0,0,,10.0,30.239174,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,206.0
KSHD 231115Z AUTO 00000KT 10SM CLR M01/M02 A3028 RMK AO2 T10151017,KSHD,2022-10-23T11:15:00Z,38.27,-78.9,-1.5,-1.7,0,0,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,360.0
KSGS 231115Z AUTO 14004KT 10SM CLR 16/08 A2964 RMK AO2 T01560082,KSGS,2022-10-23T11:15:00Z,44.87,-93.03,15.6,8.2,140,4,,10.0,29.639763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,250.0
KSFQ 231115Z AUTO 03003KT 10SM OVC009 15/13 A3014 RMK AO2 T01450129,KSFQ,2022-10-23T11:15:00Z,36.68,-76.6,14.5,12.9,30,3,,10.0,30.138779,,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,19.0
KSEZ 231115Z AUTO 17014G22KT 130V190 10SM 12/09 A2970 RMK AO2 LTG DSNT N,KSEZ,2022-10-23T11:15:00Z,34.85,-111.78,12.0,9.0,170,14,22,10.0,29.698818,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1455.0
KSEP 231115Z AUTO 17008KT 10SM CLR 19/16 A2982 RMK AO2 T01870164,KSEP,2022-10-23T11:15:00Z,32.22,-98.17,18.7,16.4,170,8,,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,399.0
KSEM 231115Z AUTO 00000KT 10SM OVC040 08/08 A3016 RMK AO2,KSEM,2022-10-23T11:15:00Z,32.35,-86.98,8.0,8.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,OVC,4000,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
KSEE 231115Z AUTO 28003KT 10SM BKN024 BKN030 16/14 A2980 RMK AO2,KSEE,2022-10-23T11:15:00Z,32.82,-116.97,16.0,14.0,280,3,,10.0,29.799213,,,TRUE,TRUE,,,,,,,BKN,2400,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,113.0
KSDC 231115Z AUTO 16004KT 10SM CLR 08/02 A3028 RMK AO2,KSDC,2022-10-23T11:15:00Z,43.23,-77.12,8.0,2.0,160,4,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,127.0
KSCX 231115Z AUTO 00000KT 10SM CLR 06/05 A3022 RMK A01,KSCX,2022-10-23T11:15:00Z,36.45,-84.58,6.0,5.0,0,0,,10.0,30.221457,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,462.0
KSCR 231115Z AUTO 00000KT 10SM CLR 05/05 A3022 RMK AO2 T00490049,KSCR,2022-10-23T11:15:00Z,35.7,-79.5,4.9,4.9,0,0,,10.0,30.221457,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
KSCD 231115Z AUTO 00000KT 7SM BKN110 05/05 A3019 RMK AO2 T00480047,KSCD,2022-10-23T11:15:00Z,33.17,-86.3,4.8,4.7,0,0,,7.0,30.188976,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,164.0
KSAZ 231115Z AUTO 13003KT 10SM CLR 12/07 A2957 RMK AO2,KSAZ,2022-10-23T11:15:00Z,46.37,-94.8,12.0,7.0,130,3,,10.0,29.568897,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,391.0
KSAR 231115Z AUTO 16012G21KT 10SM SCT110 18/12 A2992 RMK AO2 T01800116,KSAR,2022-10-23T11:15:00Z,38.15,-89.7,18.0,11.6,160,12,21,10.0,29.920275,,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,162.0
KSAA 231115Z AUTO 00000KT 7SM -SN SCT004 SCT011 OVC017 00/00 A2947 RMK AO2,KSAA,2022-10-23T11:15:00Z,41.45,-106.8,0.0,0.0,0,0,,7.0,29.471457,,,TRUE,TRUE,,,,,,-SN,SCT,400,SCT,1100,OVC,1700,,,MVFR,,,,,,,,,,,,METAR,2093.0
KS71 231115Z AUTO 06004KT 7SM 03/02 A2959 ,KS71,2022-10-23T11:15:00Z,48.6,-109.25,3.0,2.0,60,4,,7.0,29.589567,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,736.0
KS59 231115Z AUTO 00000KT 10SM 02/02 A2979 ,KS59,2022-10-23T11:15:00Z,48.28,-115.48,2.0,2.0,0,0,,10.0,29.790354,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,793.0
KS52 231115Z AUTO 00000KT 10SM BKN110 M04/M06 A2990 RMK AO2 T10381058,KS52,2022-10-23T11:15:00Z,48.42,-120.15,-3.8,-5.8,0,0,,10.0,29.899607,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,517.0
KS39 231115Z AUTO 00000KT 10SM FEW021 FEW026 SCT042 M02/M02 A2992 RMK AO2,KS39,2022-10-23T11:15:00Z,44.28,-120.9,-2.0,-2.0,0,0,,10.0,29.920275,,,TRUE,TRUE,,,,,,,FEW,2100,FEW,2600,SCT,4200,,,VFR,,,,,,,,,,,,METAR,987.0
KS33 231115Z AUTO 16003KT 10SM CLR M01/M02 A2994 RMK AO2,KS33,2022-10-23T11:15:00Z,44.67,-121.15,-1.0,-2.0,160,3,,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,739.0
KS32 231115Z AUTO 05016KT 10SM FEW031 FEW038 BKN065 05/05 A2952 RMK AO2 TSNO,KS32,2022-10-23T11:15:00Z,47.42,-98.1,5.0,5.0,50,16,,10.0,29.518702,,,TRUE,TRUE,,,TRUE,,,,FEW,3100,FEW,3800,BKN,6500,,,VFR,,,,,,,,,,,,METAR,435.0
KS25 231115Z AUTO 08016G26KT 10SM OVC008 06/06 A2948 RMK AO2,KS25,2022-10-23T11:15:00Z,47.8,-103.25,6.0,6.0,80,16,26,10.0,29.480314,,,TRUE,TRUE,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,632.0
KS24 231115Z AUTO 17006KT 10SM FEW060 14/08 A3015 RMK AO2,KS24,2022-10-23T11:15:00Z,,,14.0,8.0,170,6,,10.0,30.15059,,,TRUE,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,SPECI,
KS21 231115Z AUTO 18006KT 10SM CLR M03/M04 A2995 RMK AO2,KS21,2022-10-23T11:15:00Z,43.88,-121.45,-3.0,-4.0,180,6,,10.0,29.949802,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1269.0
KRZT 231115Z AUTO 17003KT 10SM CLR 11/07 A3019 RMK AO2 PWINO,KRZT,2022-10-23T11:15:00Z,39.43,-83.02,11.0,7.0,170,3,,10.0,30.188976,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,217.0
KRZR 231115Z AUTO 00000KT 9SM CLR 03/03 A3021 RMK A01,KRZR,2022-10-23T11:15:00Z,35.22,-84.8,3.0,3.0,0,0,,9.0,30.209646,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,259.0
KRZN 231115Z AUTO 15009KT 10SM CLR 15/08 A2969 RMK AO2 T01480078,KRZN,2022-10-23T11:15:00Z,45.82,-92.37,14.8,7.8,150,9,,10.0,29.68996,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,301.0
KRZL 231115Z AUTO 15011G16KT 10SM OVC050 16/10 A2999 RMK AO2,KRZL,2022-10-23T11:15:00Z,40.95,-87.18,16.0,10.0,150,11,16,10.0,29.991142,,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
KRYW 231115Z AUTO 20009G15KT 10SM OVC016 21/18 A2987 RMK AO2 T02100175,KRYW,2022-10-23T11:15:00Z,30.5,-97.97,21.0,17.5,200,9,15,10.0,29.870079,,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,370.0
KRYV 231115Z AUTO 13005KT 10SM CLR 13/11 A2987 RMK AO2 T01280105,KRYV,2022-10-23T11:15:00Z,43.17,-88.72,12.8,10.5,130,5,,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,249.0
KRWV 231115Z AUTO 14005KT 10SM CLR 17/16 A2989 RMK AO2 T01740165,KRWV,2022-10-23T11:15:00Z,30.52,-96.7,17.4,16.5,140,5,,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,116.0
KRVL 231115Z AUTO 00000KT 6SM BR CLR 00/M00 A3029 RMK AO2,KRVL,2022-10-23T11:15:00Z,40.68,-77.63,0.0,0.0,0,0,,6.0,30.28937,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,250.0
KRVJ 231115Z AUTO 34005KT 10SM CLR 06/05 A3017 RMK AO2 T00600054,KRVJ,2022-10-23T11:15:00Z,32.07,-82.15,6.0,5.4,340,5,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
KRVF 231115Z AUTO 33005KT 1 3/4SM -SN OVC003 00/M00 A2965 RMK AO2,KRVF,2022-10-23T11:15:00Z,45.53,-112.3,0.0,0.0,330,5,,1.75,29.648623,,,TRUE,TRUE,,,,,,-SN,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,1445.0
KRUQ 231115Z AUTO 00000KT 10SM CLR 02/02 A3023 RMK AO2 T00200015,KRUQ,2022-10-23T11:15:00Z,35.65,-80.52,2.0,1.5,0,0,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,231.0
KRUG 231115Z AUTO 06021G27KT 10SM OVC011 06/06 A2955 RMK AO2,KRUG,2022-10-23T11:15:00Z,48.38,-100.02,6.0,6.0,60,21,27,10.0,29.551182,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,469.0
KRTS 231115Z AUTO 30005KT 10SM CLR M04/M10 A2991 RMK AO2,KRTS,2022-10-23T11:15:00Z,39.67,-119.88,-4.0,-10.0,300,5,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1537.0
KRSV 231115Z AUTO 17011KT 10SM OVC070 17/11 A3002 RMK AO2 T01740108,KRSV,2022-10-23T11:15:00Z,39.02,-87.65,17.4,10.8,170,11,,10.0,30.02067,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,139.0
KRSN 231115Z AUTO 16008KT 10SM BKN046 17/15 A3004 RMK AO2 T01690145,KRSN,2022-10-23T11:15:00Z,32.52,-92.58,16.9,14.5,160,8,,10.0,30.041338,,,TRUE,TRUE,,,,,,,BKN,4600,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
KRRT 231115Z AUTO 05010KT 10SM 08/06 A2964 RMK AO2,KRRT,2022-10-23T11:15:00Z,48.93,-95.33,8.0,6.0,50,10,,10.0,29.639763,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,327.0
KRRL 231115Z AUTO 12004KT 10SM CLR 11/09 A2983 RMK AO2 T01060092 TSNO,KRRL,2022-10-23T11:15:00Z,45.2,-89.72,10.6,9.2,120,4,,10.0,29.828741,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,397.0
KRQB 231115Z AUTO 00000KT 2SM BR CLR 09/08 A3002 RMK AO2 VIS 1V5 T00850079,KRQB,2022-10-23T11:15:00Z,43.72,-85.5,8.5,7.9,0,0,,2.0,30.02067,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,282.0
KRPJ 231115Z AUTO 16013KT 10SM CLR 14/12 A2987 RMK AO2 T01410120 TSNO,KRPJ,2022-10-23T11:15:00Z,41.88,-89.08,14.1,12.0,160,13,,10.0,29.870079,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
KRPH 231115Z AUTO 15008KT 130V190 10SM CLR 20/15 A2972 RMK AO2 T02040146 $,KRPH,2022-10-23T11:15:00Z,33.12,-98.55,20.4,14.6,150,8,,10.0,29.719488,,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,341.0
KRPD 231115Z AUTO 11008KT 10SM CLR 14/11 A2973 RMK AO2 T01350110,KRPD,2022-10-23T11:15:00Z,45.42,-91.77,13.5,11.0,110,8,,10.0,29.731298,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,334.0
