No errors
No warnings
55 ms
data source=aircraftreports
1968 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-10-22T02:33:03Z,2022-10-22T02:22:00Z,,,,,,,CRL901,50.4,-23.35,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,1,72,,AIREP,ARP CRL901 5024N02321W 0222 F380 4958N02000W 0238 SOMAX MS53 001/72 KT FHROK QXT EUA 220222 J84A ,
2022-10-22T02:33:04Z,2022-10-22T02:22:00Z,,,,,,,DAL112,50.0,-19.55,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,23,18,,AIREP,ARP DAL112 5000N01933W 0222 F380 SOMAX 0245 ATSUR MS49 023/18 KT N821NW DDL IG1 220222 J28A ,
2022-10-22T02:33:03Z,2022-10-22T02:22:00Z,,,,,,,UAL992,49.0333,-32.0667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,340,115,,AIREP,ARP UAL992 4902N03204W 0222 F350 4858N03000W 0232 4858N02000W MS51 340/115 KT N66051 DDL XXN 220223 F47A ,
2022-10-22T02:25:05Z,2022-10-22T02:22:00Z,,,,,,,UAL30,49.0167,-30.5333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,342,117,,AIREP,ARP UAL30 4901N 03032W 0222 F350 M51 342/117 4900N 03000W 0225 4900N 02000W KT N229UA DDL XXN 220223 F83A,
2022-10-22T02:33:22Z,2022-10-22T02:22:00Z,,,,,,,UAL964,48.9833,-18.9,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,65,24,,AIREP,ARP UAL964 4859N01854W 0222 F370 4858N01500W 0243 4858N01300W MS51 065/24 KT N647UA DDL XXN 220226 F92A ,
2022-10-22T02:25:03Z,2022-10-22T02:22:00Z,,,,,,,DAL28,47.5667,-51.7333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,245,106,,AIREP,ARP DAL28 4734N 05144W 0222 F360 M52 245/106 4758N 04959W 0229 5058N 03959W KT N836MH QXS YYT 220222 F35A,
2022-10-22T02:25:05Z,2022-10-22T02:22:00Z,,,,,,,TOM755,47.1833,-54.35,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,246,112,,AIREP,ARP TOM755 4711N 05421W 0222 F410 M61 246/112 4900N 05000W 0243 5300N 04000W KT GTUIB QXT AME 220222 L77A,
2022-10-22T02:25:03Z,2022-10-22T02:22:00Z,,,,,,,OCN3A,41.2667,-53.4333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,237,50,,AIREP,ARP OCN3A 4116N 05326W 0222 F390 M58 237/50 4400N 05000W 0247 4800N 04000W KT DAFYQ DDL XXN 220222 J05A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,UAL972,58.6833,-57.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,264,54,,AIREP,ARP UAL972 5841N 05703W 0221 F370 M44 264/54 6000N 05000W 0245 6100N 04000W KT N13013 QXS YHO 220221 L80A,
2022-10-22T02:32:51Z,2022-10-22T02:21:00Z,,,,,,,UAL3,58.0667,-21.9,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,34,46,,AIREP,ARP UAL3 5804N02154W 0221 F390 5800N02000W 0229 SUNOT MS55 034/46 KT N676UA DDL KEF 220221 F36A ,
2022-10-22T02:32:55Z,2022-10-22T02:21:00Z,,,,,,,DLH433,57.9167,-28.65,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,357,35,,AIREP,ARP DLH433 5755N02839W 0221 F340 5700N02000W 0256 PIKIL MS50 357/35 KT DABYT DDL XXF 220222 F34A ,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,DLH471,55.5333,-56.9833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,261,72,,AIREP,ARP DLH471 5532N 05659W 0221 F370 M50 261/72 5700N 05000W 0248 5800N 04000W KT DABTL DDL YYR 220221 F48A,
2022-10-22T02:32:54Z,2022-10-22T02:21:00Z,,,,,,,AFR639,55.5,-36.1,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,277,91,,AIREP,ARP AFR639 5530N03606W 0221 F370 5600N03000W 0244 5500N02000W MS57 277/91 KT FGSPI QXT AOE 220222 F28A ,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,BAW6W,54.4167,-31.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,325,86,,AIREP,ARP BAW6W 5425N 03119W 0221 F390 M61 325/86 5430N 03000W 0226 5330N 02000W KT GVIIN DDL XXH 220221 F49A,
2022-10-22T02:32:55Z,2022-10-22T02:21:00Z,,,,,,,AAL100,53.6667,-25.8667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,355,84,,AIREP,ARP AAL100 5340N02552W 0221 F370 5258N02000W 0248 5258N01500W MS53 355/84 KT N730AN DDL XXN 220221 F95A ,
2022-10-22T02:33:04Z,2022-10-22T02:21:00Z,,,,,,,JBU1620,53.55,-35.35,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,300,78,,AIREP,ARP JBU1620 5333N03521W 0221 F340 5358N03000W 0244 5258N02000W MS50 300/78 KT N4062J QXT IGW 220222 J62A ,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,VIR46K,53.2,-38.3833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,284,127,,AIREP,ARP VIR46K 5312N 03823W 0221 F390 M61 284/127 5359N 03000W 0254 5259N 02000W KT GVGEM DDL XXH 220221 J71A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,BCS301,53.1667,-38.6333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,283,125,,AIREP,ARP BCS301 5310N 03838W 0221 F380 M59 283/125 5359N 03000W 0255 5259N 02000W KT DALMD DDL XXF 220221 J76A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,LOT2MF,52.7,-59.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,252,65,,AIREP,ARP LOT2MF 5242N 05927W 0221 F390 M50 252/65 JANJO 0234 5600N 05000W KT SPLSF DDL YIF 220221 L26A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,RCH831,52.65,-45.0333,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,256,128,,AIREP,ARP RCH831 5239N 04502W 0221 F310 M39 256/128 5400N 04000W 0241 5500N 03000W KT 77178A DDL XXN 220221 F37A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,JBU43,51.5167,-45.35,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,259,130,,AIREP,ARP JBU43 5131N 04521W 0221 F350 M50 259/130 5258N 03959W 0244 5358N 03000W KT N4058J QXT IGW 220221 J49A,
2022-10-22T02:25:03Z,2022-10-22T02:21:00Z,,,,,,,DAL258,51.5,-36.1333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,301,97,,AIREP,ARP DAL258 5130N 03608W 0221 F350 M50 301/97 5200N 03000W 0248 5100N 02000W KT N816NW DDL IG1 220222 J71A,
2022-10-22T02:25:03Z,2022-10-22T02:21:00Z,,,,,,,DAL58,51.0333,-39.7,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,283,100,,AIREP,ARP DAL58 5102N 03942W 0221 F350 M50 283/100 5159N 03000W 0303 5059N 02000W KT N835MH QXT AOE 220221 F67A,
2022-10-22T02:32:55Z,2022-10-22T02:21:00Z,,,,,,,UAL989,49.1,-23.45,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,1,73,,AIREP,ARP UAL989 4906N02327W 0221 F350 4900N02000W 0237 BEDRA MS47 001/73 KT N2352U DDL XXH 220221 F95A ,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,DAL1,46.7333,-54.7833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,236,110,,AIREP,ARP DAL1 4644N 05447W 0221 F350 M48 236/110 NICSO 0234 4800N 05000W KT N839MH QXS YYT 220221 F56A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,UAL23,45.85,-54.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,238,104,,AIREP,ARP UAL23 4551N 05442W 0221 F370 M53 238/104 PORTI 0234 4700N 05000W KT N69063 DDL YYT 220221 F75A,
2022-10-22T02:23:41Z,2022-10-22T02:21:00Z,,,,,,,AAL68,45.8167,-41.1167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,300,68,,AIREP,ARP AAL68 4549N 04107W 0221 F380 M56 300/68 4559N 04000W 0226 4659N 03000W KT N840AN DDL XXH 220221 L08A,
2022-10-22T02:25:03Z,2022-10-22T02:21:00Z,,,,,,,BAW61T,45.4,-54.5833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,244,106,,AIREP,ARP BAW61T 4524N 05435W 0221 F390 M59 244/106 4622N 05154W 0234 4700N 05000W KT GVIIU DDL YYT 220221 F48A,
2022-10-22T02:38:09Z,2022-10-22T02:21:00Z,,,,,,,A306,39.2807,-119.6117,10000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,RNO UA /OV RNO135015/TM 0221/FL100/TP A306/TB MOD/RM FL100-130 DURC,
2022-10-22T02:38:10Z,2022-10-22T02:21:00Z,,,,,,,LEG4,37.1537,-122.5412,1000,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,SFO UA /OV OSI204019/TM 0221/FL010/TP LEG4/SK UNKN-TOP010/RM ZOACWSU AWC-WEB/,
2022-10-22T02:34:23Z,2022-10-22T02:21:00Z,,,,,,,MAU749,-0.5333,65.35,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,75,36,,AIREP,ARP MAU749 0032S 06521E 0221 F380 M52 075/36,
2022-10-22T02:32:40Z,2022-10-22T02:20:00Z,,,,,,,ACA876,59.2333,-21.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,29,62,,AIREP,ARP ACA876 5914N02142W 0220 F370 5900N02000W 0227 SUNOT MS56 029/62 KT CGFUR DDL VEY 220220 J89A ,
2022-10-22T02:23:15Z,2022-10-22T02:20:00Z,,,,,,,AFR379,57.0667,-42.4667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,236,70,,AIREP,ARP AFR379 5704N 04228W 0220 F350 M54 236/70 5659N 04000W 0229 5659N 03000W KT FGSPF QXT AME 220220 F46A,
2022-10-22T02:32:52Z,2022-10-22T02:20:00Z,,,,,,,UAL970,56.1667,-21.3667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,13,41,,AIREP,ARP UAL970 5610N02122W 0220 F410 5559N02000W 0225 5559N01500W MS54 013/41 KT N45905 DDL XXN 220220 L22A ,
2022-10-22T02:32:54Z,2022-10-22T02:20:00Z,,,,,,,AUA90,55.0167,-19.35,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,10,30,,AIREP,ARP AUA90 5501N01921W 0220 F390 RESNO 0239 NETKI MS54 010/30 KT OELPB DDL XXF 220220 F42A ,
2022-10-22T02:21:18Z,2022-10-22T02:20:00Z,,,,,,,AFR351,53.6167,-41.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,266,134,,AIREP,ARP AFR351 5337N 04127W 0220 F390 M59 266/134 5359N 04000W 0225 5459N 03000W KT FHTYP QXT AME 220220 J83A,
2022-10-22T02:32:51Z,2022-10-22T02:20:00Z,,,,,,,AUA94,52.95,-29.1,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,338,90,,AIREP,ARP AUA94 5257N02906W 0220 F370 5200N02000W 0303 LIMRI MS56 338/90 KT OELAE DDL XXN 220220 F50A ,
2022-10-22T02:21:18Z,2022-10-22T02:20:00Z,,,,,,,BAW20R,52.65,-45.0333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,259,131,,AIREP,ARP BAW20R 5239N 04502W 0220 F390 M57 259/131 5400N 04000W 0239 5500N 03000W KT GXLEK DDL XXH 220220 J23A,
2022-10-22T02:23:41Z,2022-10-22T02:20:00Z,,,,,,,QTR8158,52.1333,-38.9,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,281,96,,AIREP,ARP QTR8158 5208N 03854W 0220 F350 M49 281/96 5259N 03000W 0256 5159N 02000W KT A7BFO QXT AOE 220220 F76A,
2022-10-22T02:32:51Z,2022-10-22T02:20:00Z,,,,,,,DAL262,51.85,-31.9,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,326,102,,AIREP,ARP DAL262 5151N03154W 0220 F370 5158N03000W 0228 5058N02000W MS56 326/102 KT N818NW DDL IG1 220220 J58A ,
2022-10-22T02:32:51Z,2022-10-22T02:20:00Z,,,,,,,DAL224,51.85,-31.95,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,328,109,,AIREP,ARP DAL224 5151N03157W 0220 F360 5159N03000W 0228 5059N02000W MS53 328/109 KT N820NW DDL IG1 220220 J55A ,
2022-10-22T02:23:15Z,2022-10-22T02:20:00Z,,,,,,,DAL262,51.8333,-31.95,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,326,102,,AIREP,ARP DAL262 5150N 03157W 0220 F370 M56 326/102 5158N 03000W 0228 5058N 02000W KT N818NW DDL IG1 220220 J57A,
2022-10-22T02:32:51Z,2022-10-22T02:20:00Z,,,,,,,DAL230,51.6333,-34.6333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,311,100,,AIREP,ARP DAL230 5138N03438W 0220 F360 5159N03000W 0240 5059N02000W MS53 311/100 KT N186DN QXT IGW 220220 F53A ,
2022-10-22T02:23:15Z,2022-10-22T02:20:00Z,,,,,,,DAL86,51.4167,-42.2833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,269,118,,AIREP,ARP DAL86 5125N 04217W 0220 F370 M55 269/118 5200N 04000W 0230 5300N 03000W KT N858NW DDL IG1 220220 J16A,
2022-10-22T02:23:15Z,2022-10-22T02:20:00Z,,,,,,,DAL140,50.45,-45.5833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,262,116,,AIREP,ARP DAL140 5027N 04535W 0220 F360 M52 262/116 5158N 03959W 0245 5258N 03000W KT N1602 QXT IGW 220220 F12A,
2022-10-22T02:23:15Z,2022-10-22T02:20:00Z,,,,,,,DAL98,50.3333,-42.5667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,274,105,,AIREP,ARP DAL98 5020N 04234W 0220 F360 M52 274/105 5059N 04000W 0231 5159N 03000W KT N419DX DDL IG1 220220 J65A,
2022-10-22T02:23:41Z,2022-10-22T02:20:00Z,,,,,,,UAL19,49.2333,-42.9333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,276,92,,AIREP,ARP UAL19 4914N 04256W 0220 F360 M52 276/92 4959N 04000W 0233 5059N 03000W KT N783UA DDL XXN 220220 F69A,
2022-10-22T02:32:52Z,2022-10-22T02:20:00Z,,,,,,,UAL57,49.1,-35.2333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,319,92,,AIREP,ARP UAL57 4906N03514W 0220 F340 4859N03000W 0243 4859N02000W MS47 319/92 KT N2136U DDL XXH 220220 F75A ,
2022-10-22T02:21:18Z,2022-10-22T02:20:00Z,,,,,,,DAL72,48.4333,-48.7333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,260,111,,AIREP,ARP DAL72 4826N 04844W 0220 F380 M57 260/111 5059N 04000W 0300 5159N 03000W KT N802NW DDL YYT 220220 J29A,
2022-10-22T02:23:41Z,2022-10-22T02:20:00Z,,,,,,,DAL106,47.6,-54.85,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,235,122,,AIREP,ARP DAL106 4736N 05451W 0220 F360 M52 235/122 4828N 05159W 0233 4900N 05000W KT N860NW DDL YYT 220220 J23A,
2022-10-22T02:21:18Z,2022-10-22T02:20:00Z,,,,,,,DAL108,46.5833,-42.3833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,285,58,,AIREP,ARP DAL108 4635N 04223W 0220 F350 M48 285/58 4658N 04000W 0232 4558N 03001W KT N828MH QXT AOE 220220 F37A,
2022-10-22T02:23:41Z,2022-10-22T02:20:00Z,,,,,,,BAW63H,46.5,-51.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,252,102,,AIREP,ARP BAW63H 4630N 05140W 0220 F390 M58 252/102 4700N 05000W 0228 5000N 04000W KT GVIIP DDL YYT 220220 F49A,
2022-10-22T02:32:51Z,2022-10-22T02:20:00Z,,,,,,,KLM714,46.3167,-12.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,224,37,,AIREP,ARP KLM714 4619N01228W 0220 F370 4839N00930W 0241 JABEX MS53 224/37 KT PHBVB QXT EUA 220220 F25A ,
2022-10-22T02:34:23Z,2022-10-22T02:20:00Z,,,,,,,SEY261,6.75,63.5833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,89,21,,AIREP,ARP SEY261 0645N 06335E 0220 F360 M47 089/21,
2022-10-22T02:32:40Z,2022-10-22T02:19:00Z,,,,,,,UAL956,60.05,-31.7333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,201,27,,AIREP,ARP UAL956 6003N03144W 0219 F350 6000N03000W 0225 5900N02000W MS55 201/27 KT N677UA DDL KEF 220219 F01A ,
2022-10-22T02:21:18Z,2022-10-22T02:19:00Z,,,,,,,AAL86,59.0667,-38.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,243,43,,AIREP,ARP AAL86 5904N 03810W 0219 F380 M58 243/43 5900N 03000W 0248 5700N 02000W KT N828AA DDL KEF 220219 L48A,
2022-10-22T02:32:37Z,2022-10-22T02:19:00Z,,,,,,,UAL91,56.7833,-13.0,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,42,29,,AIREP,ARP UAL91 5647N01300W 0219 F360 SUNOT 0227 5801N02000W MS57 042/29 KT N17002 DDL SYY 220219 L21A ,
2022-10-22T02:32:40Z,2022-10-22T02:19:00Z,,,,,,,KLM194,55.6333,-25.5333,38600,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,0,77,,AIREP,ARP KLM194 5538N02532W 0219 F386 5458N02000W 0243 RESNO MS58 000/77 KT PHBKC QXT AME 220219 L19A ,
2022-10-22T02:32:41Z,2022-10-22T02:19:00Z,,,,,,,VIR4C,53.8,-32.4833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,316,79,,AIREP,ARP VIR4C 5348N03229W 0219 F400 5358N03000W 0229 5258N02000W MS62 316/79 KT GVDOT DDL XXF 220219 J33A ,
2022-10-22T02:32:40Z,2022-10-22T02:19:00Z,,,,,,,EIN1TC,51.95,-29.2,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,340,75,,AIREP,ARP EIN1TC 5157N02912W 0219 F320 5100N02000W 0305 DINIM MS46 340/75 KT EILRC DDL IG1 220219 J74A ,
2022-10-22T02:32:40Z,2022-10-22T02:19:00Z,,,,,,,AAL718,51.55,-35.5833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,307,119,,AIREP,ARP AAL718 5133N03535W 0219 F390 5200N03000W 0241 5100N02000W MS58 307/119 KT N829AN DDL XXN 220219 L27A ,
2022-10-22T02:21:18Z,2022-10-22T02:19:00Z,,,,,,,AFR007,50.55,-45.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,264,124,,AIREP,ARP AFR007 5033N 04521W 0219 F370 M55 264/124 5200N 04000W 0242 5300N 03000W KT FGSQM QXT AME 220219 F23A,
2022-10-22T02:21:18Z,2022-10-22T02:19:00Z,,,,,,,AAL106,50.4833,-48.6333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,252,132,,AIREP,ARP AAL106 5029N 04838W 0219 F370 M55 252/132 5300N 04000W 0255 5400N 03000W KT N721AN DDL YYT 220219 F79A,
2022-10-22T02:21:18Z,2022-10-22T02:19:00Z,,,,,,,AAL174,47.5333,-51.85,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,250,117,,AIREP,ARP AAL174 4732N 05151W 0219 F390 M59 250/117 4800N 05000W 0227 5100N 04000W KT N794AN DDL YYT 220219 F51A,
2022-10-22T02:38:08Z,2022-10-22T02:19:00Z,,,,,,,E170,44.471,-96.5988,34000,,,,,,,CHOP,LGT,,,OCNL,,,,,,,,,,,,,,,,,,,,PIREP,FSD UA /OV FSD360050/TM 0219/FL340/TP E170/TB OCNL LGT CHOP,
2022-10-22T02:50:08Z,2022-10-22T02:19:00Z,,,,,,,UAL720,40.2833,-104.7,15000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,-8,309,22,,AIREP,ARP UAL720 4017N 10442W 0219 F150 M08 309/022 TB MOD,
2022-10-22T02:50:08Z,2022-10-22T02:19:00Z,,,,,,,UAL1509,31.1833,-141.2833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,17,40,,AIREP,ARP UAL1509 3111N 14117W 0219 F320 M39 017/040,
2022-10-22T02:32:37Z,2022-10-22T02:18:00Z,,,,,,,ACA880,61.0833,-37.0,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,332,38,,AIREP,ARP ACA880 6105N03700W 0218 F370 6100N03000W 0242 6000N02000W MS58 332/38 KT CFGHZ DDL KUS 220218 L68A ,
2022-10-22T02:32:37Z,2022-10-22T02:18:00Z,,,,,,,EIN122,58.2167,-25.5167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,356,66,,AIREP,ARP EIN122 5813N02531W 0218 F380 5659N02001W 0243 5559N01500W MS58 356/66 KT EIEIK DDL XXN 220218 J62A ,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,DAL80,58.05,-38.2333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,256,71,,AIREP,ARP DAL80 5803N 03814W 0218 F370 M58 256/71 5800N 03000W 0250 5700N 02000W KT N812NW DDL IG1 220219 J01A,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,DAL160,57.0167,-39.3667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,253,78,,AIREP,ARP DAL160 5701N 03922W 0218 F390 M59 253/78 5700N 03000W 0254 5600N 02000W KT N403DX DDL UAK 220218 J12A,
2022-10-22T02:32:28Z,2022-10-22T02:18:00Z,,,,,,,AAL704,56.2333,-21.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,18,39,,AIREP,ARP AAL704 5614N02144W 0218 F370 5600N02000W 0226 PIKIL MS53 018/39 KT N782AN DDL XXN 220218 F73A ,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,DAL10,56.05,-60.4833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,259,65,,AIREP,ARP DAL10 5603N 06029W 0218 F390 M49 259/65 CUDDY 0232 5800N 05000W KT N416DX DDL IG1 220218 J62A,
2022-10-22T02:32:37Z,2022-10-22T02:18:00Z,,,,,,,AAL240,54.6833,-25.75,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,0,72,,AIREP,ARP AAL240 5441N02545W 0218 F390 5400N02000W 0243 DOGAL MS57 000/72 KT N822AN DDL XXN 220218 L35A ,
2022-10-22T02:32:28Z,2022-10-22T02:18:00Z,,,,,,,BEL52B,53.95,-29.25,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,327,58,,AIREP,ARP BEL52B 5357N02915W 0218 F390 5300N02000W 0300 MALOT MS63 327/58 KT OOSFD QXT AOE 220218 J76A ,
2022-10-22T02:32:37Z,2022-10-22T02:18:00Z,,,,,,,BCS373,53.6833,-26.2,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,356,78,,AIREP,ARP BCS373 5341N02612W 0218 F390 5258N02000W 0247 MALOT MS59 356/78 KT DAJFK DDL XXN 220218 J99A ,
2022-10-22T02:32:28Z,2022-10-22T02:18:00Z,,,,,,,AFR015,52.0,-17.9833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,21,18,,AIREP,ARP AFR015 5200N01759W 0218 F410 5158N01500W 0232 XETBO MS53 021/18 KT FHTYL QXT EUA 220219 J15A ,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,AAL718,51.55,-35.6167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,307,118,,AIREP,ARP AAL718 5133N 03537W 0218 F390 M58 307/118 5200N 03000W 0241 5100N 02000W KT N829AN DDL XXN 220219 L26A,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,AFR943,51.0833,-39.25,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,286,114,,AIREP,ARP AFR943 5105N 03915W 0218 F380 M58 286/114 5159N 03000W 0257 5059N 02000W KT FGSPD QXT AOE 220218 F50A,
2022-10-22T02:32:28Z,2022-10-22T02:18:00Z,,,,,,,EIN11P,50.9333,-29.15,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,335,84,,AIREP,ARP EIN11P 5056N02909W 0218 F330 4959N02000W 0303 SOMAX MS49 335/84 KT EILRG DDL IG1 220218 J42A ,
2022-10-22T02:19:47Z,2022-10-22T02:18:00Z,,,,,,,BAW32N,50.7333,-33.5667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,328,101,,AIREP,ARP BAW32N 5044N 03334W 0218 F390 M58 328/101 5059N 03000W 0234 4959N 02000W KT GYMMT DDL XXH 220218 F97A,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,RCH538,50.0,-58.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,240,80,,AIREP,ARP RCH538 5000N 05828W 0218 F390 M47 240/80 RIKAL 0239 5300N 05000W KT 00360S DDL YIF 220218 M27A,
2022-10-22T02:19:47Z,2022-10-22T02:18:00Z,,,,,,,SVA036,49.3167,-42.6833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,274,90,,AIREP,ARP SVA036 4919N 04241W 0218 F340 M47 274/90 5000N 04000W 0230 5100N 03000W KT HZAK36 QXT AME 220218 F42A,
2022-10-22T02:21:18Z,2022-10-22T02:18:00Z,,,,,,,AAL198,48.9333,-40.2167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,293,96,,AIREP,ARP AAL198 4856N 04013W 0218 F380 M57 293/96 4900N 04000W 0219 4959N 03000W KT N756AM DDL XXN 220219 F51A,
2022-10-22T02:32:28Z,2022-10-22T02:18:00Z,,,,,,,DAL62,48.6333,-34.85,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,321,102,,AIREP,ARP DAL62 4838N03451W 0218 F370 4900N03000W 0242 4800N02000W MS56 321/102 KT N814NW DDL IG1 220218 J71A ,
