No errors
No warnings
312 ms
data source=metars
4685 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
ENBO 220250Z AUTO 12007KT 100V160 9999 OVC033/// 04/01 Q1005,ENBO,2022-10-22T02:50:00Z,67.27,14.37,4.0,1.0,120,7,,6.21,29.675198,,,TRUE,,,,,,,,OVC,3300,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
ENAN 220250Z AUTO 25012KT 5000 RA ///023/// 06/04 Q1001 RERA,ENAN,2022-10-22T02:50:00Z,69.3,16.13,6.0,4.0,250,12,,3.11,29.557087,,,TRUE,,,,,,,RA,,,,,,,,,,,,,,,,,,,,,METAR,13.0
ENAL 220250Z AUTO 17003KT 9999 OVC076/// 05/02 Q1009,ENAL,2022-10-22T02:50:00Z,62.57,6.12,5.0,2.0,170,3,,6.21,29.793306,,,TRUE,,,,,,,,OVC,7600,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
EKVG 220250Z AUTO 36014KT 9999 NCD 05/02 Q1008 RMK NCD WIND SKEID 07007KT 040V110,EKVG,2022-10-22T02:50:00Z,62.07,-7.27,5.0,2.0,360,14,,6.21,29.763779,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,89.0
EKSP 220250Z 20001KT 1500 BR BKN002 BKN014 13/12 Q1008,EKSP,2022-10-22T02:50:00Z,55.22,9.27,13.0,12.0,200,1,,0.93,29.763779,,,,,,,,,,BR,BKN,200,BKN,1400,,,,,LIFR,,,,,,,,,,,,METAR,40.0
EKKA 220250Z AUTO 06003KT 3400 BR SCT002/// OVC013/// 10/10 Q1008,EKKA,2022-10-22T02:50:00Z,56.3,9.12,10.0,10.0,60,3,,2.11,29.763779,,,TRUE,,,,,,,BR,SCT,200,OVC,1300,,,,,IFR,,,,,,,,,,,,METAR,50.0
EGVA 220250Z AUTO 22009KT 9999 SCT016 BKN024 14/13 A2963 RMK AO2 CIG 017V024 CIG 016 RWY27 SLP036 $,EGVA,2022-10-22T02:50:00Z,51.67,-1.78,14.0,13.0,220,9,,6.21,29.630905,1003.6,,TRUE,TRUE,TRUE,,,,,,SCT,1600,BKN,2400,,,,,MVFR,,,,,,,,,,,,METAR,84.0
EGUL 220250Z AUTO 21010KT 9999 FEW018 14/14 A2961 RMK AO2 SLP030 $,EGUL,2022-10-22T02:50:00Z,52.42,0.57,14.0,14.0,210,10,,6.21,29.610237,1003.0,,TRUE,TRUE,TRUE,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
EFVA 220250Z AUTO 13002KT 9999 OVC028 02/02 Q1012,EFVA,2022-10-22T02:50:00Z,63.05,21.77,2.0,2.0,130,2,,6.21,29.88189,,,TRUE,,,,,,,,OVC,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,4.0
EFTU 220250Z AUTO 12004KT 9999 OVC023 04/04 Q1014,EFTU,2022-10-22T02:50:00Z,60.52,22.27,4.0,4.0,120,4,,6.21,29.940945,,,TRUE,,,,,,,,OVC,2300,,,,,,,MVFR,,,,,,,,,,,,METAR,47.0
EFTP 220250Z AUTO 18004KT 9999 FEW019 OVC039 05/03 Q1014,EFTP,2022-10-22T02:50:00Z,61.42,23.62,5.0,3.0,180,4,,6.21,29.940945,,,TRUE,,,,,,,,FEW,1900,OVC,3900,,,,,VFR,,,,,,,,,,,,METAR,111.0
EFRO 220250Z AUTO 19006KT 9999 OVC001 01/01 Q1007,EFRO,2022-10-22T02:50:00Z,66.57,25.82,1.0,1.0,190,6,,6.21,29.734253,,,TRUE,,,,,,,,OVC,100,,,,,,,LIFR,,,,,,,,,,,,METAR,201.0
EFOU 220250Z AUTO 19005KT 160V230 9999 OVC006 04/04 Q1011,EFOU,2022-10-22T02:50:00Z,64.92,25.37,4.0,4.0,190,5,,6.21,29.852362,,,TRUE,,,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,15.0
EFMA 220250Z AUTO VRB01KT 9999 FEW033 06/05 Q1013,EFMA,2022-10-22T02:50:00Z,60.12,19.9,6.0,5.0,0,1,,6.21,29.911417,,,TRUE,,,,,,,,FEW,3300,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
EFIV 220250Z AUTO 22009KT 9999 -SHRA OVC011 01/M01 Q1004,EFIV,2022-10-22T02:50:00Z,68.62,27.42,1.0,-1.0,220,9,,6.21,29.64567,,,TRUE,,,,,,,-SHRA,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,145.0
EFHK 220250Z 07002KT 9999 FEW017 BKN044 05/04 Q1015 NOSIG,EFHK,2022-10-22T02:50:00Z,60.32,24.97,5.0,4.0,70,2,,6.21,29.970472,,,,,,TRUE,,,,,FEW,1700,BKN,4400,,,,,VFR,,,,,,,,,,,,METAR,56.0
EETU 220250Z AUTO 18002KT 9999 OVC035/// 04/04 Q1017 REUP,EETU,2022-10-22T02:50:00Z,58.32,26.68,4.0,4.0,180,2,,6.21,30.029528,,,TRUE,,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,67.0
EETN 220250Z 17003KT 130V200 CAVOK 05/04 Q1016,EETN,2022-10-22T02:50:00Z,59.4,24.82,5.0,4.0,170,3,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
EEPU 220250Z AUTO 10003KT 8000 SCT210/// SCT240/// 02/02 Q1016,EEPU,2022-10-22T02:50:00Z,58.42,24.47,2.0,2.0,100,3,,4.97,30.0,,,TRUE,,,,,,,,SCT,21000,SCT,24000,,,,,MVFR,,,,,,,,,,,,METAR,13.0
EEKE 220250Z AUTO 15011KT 9999NDV SCT021 08/05 Q1014,EEKE,2022-10-22T02:50:00Z,58.23,22.52,8.0,5.0,150,11,,,29.940945,,,TRUE,,,,,,,,SCT,2100,,,,,,,,,,,,,,,,,,,METAR,4.0
KTTD 220249Z 08004KT 4SM -RA BR FEW006 OVC012 11/08 A2961 RMK AO2 RAB35 P0001,KTTD,2022-10-22T02:49:00Z,45.55,-122.42,11.0,8.0,80,4,,4.0,29.610237,,,,TRUE,,,,,,-RA BR,FEW,600,OVC,1200,,,,,MVFR,,,,,,0.01,,,,,,SPECI,8.0
KFUL 220249Z 17004KT 10SM BKN010 19/17 A2986 RMK AO2 CIG 009V015,KFUL,2022-10-22T02:49:00Z,33.87,-117.98,19.0,17.0,170,4,,10.0,29.861221,,,,TRUE,,,,,,,BKN,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,23.0
CWLY 220249Z AUTO 00000KT 3SM BR OVC004 06/06 A2968 RMK SLP057,CWLY,2022-10-22T02:49:00Z,50.22,-121.58,6.0,6.0,0,0,,3.0,29.681103,1005.7,,TRUE,,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,SPECI,228.0
PAMK 220248Z AUTO 22011KT 10SM FEW016 SCT026 02/01 A2980 RMK AO2 RAE20 P0000 FZRANO,PAMK,2022-10-22T02:48:00Z,63.48,-162.12,2.0,1.0,220,11,,10.0,29.799213,,,TRUE,TRUE,,,,TRUE,,,FEW,1600,SCT,2600,,,,,VFR,,,,,,0.005,,,,,,METAR,31.0
KSPB 220248Z AUTO 00000KT 3SM -RA BR BKN005 BKN009 OVC016 09/09 A2960 RMK AO2 CIG 003V008 P0002,KSPB,2022-10-22T02:48:00Z,45.77,-122.87,9.0,9.0,0,0,,3.0,29.601377,,,TRUE,TRUE,,,,,,-RA BR,BKN,500,BKN,900,OVC,1600,,,IFR,,,,,,0.02,,,,,,METAR,15.0
KSMP 220248Z AUTO 23003KT 1/2SM SN FG VV005 01/M01 A2961 RMK AO2 P0004 T00061006,KSMP,2022-10-22T02:48:00Z,47.28,-121.33,0.6,-0.6,230,3,,0.5,29.610237,,,TRUE,TRUE,,,,,,SN FG,OVX,0,,,,,,,LIFR,,,,,,0.04,,,,,500,METAR,1206.0
KJDN 220248Z AUTO 00000KT 08/07 A2954 RMK AO1 SLP011 P0001 60003 T00780072 58004 ,KJDN,2022-10-22T02:48:00Z,47.33,-106.95,7.8,7.2,0,0,,,29.53937,1001.1,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.4,,,,,0.01,0.03,,,,,METAR,802.0
CYCY 220248Z AUTO 34013KT 4SM BR FEW012 BKN019 OVC027 M03/M03 A2934 RMK SLP939,CYCY,2022-10-22T02:48:00Z,70.48,-68.52,-3.0,-3.0,340,13,,4.0,29.338583,993.9,,TRUE,,,,,,,BR,FEW,1200,BKN,1900,OVC,2700,,,MVFR,,,,,,,,,,,,SPECI,73.0
CYAH 220248Z AUTO 21017G25KT 5SM -RA BR OVC013 05/04 A2936 RMK SLP957,CYAH,2022-10-22T02:48:00Z,53.75,-73.67,5.0,4.0,210,17,25,5.0,29.359253,995.7,,TRUE,,,,,,,-RA BR,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,298.0
PAWN 220247Z AUTO 11004KT 10SM -RA OVC006 01/00 A2973 RMK AO2 UPE20RAB20 CIG 004V010 P0000 FZRANO,PAWN,2022-10-22T02:47:00Z,67.57,-162.98,1.0,0.0,110,4,,10.0,29.731298,,,TRUE,TRUE,,,,TRUE,,-RA,OVC,600,,,,,,,IFR,,,,,,0.005,,,,,,METAR,26.0
PASY 220247Z AUTO M 7SM -RA BKN024 BKN029 M M,PASY,2022-10-22T02:47:00Z,52.72,174.12,,,,,,7.0,,,,TRUE,,,,,,,-RA,BKN,2400,BKN,2900,,,,,MVFR,,,,,,,,,,,,METAR,6.0
KSQL 220247Z 26006KT 10SM SCT200 15/11 A2987,KSQL,2022-10-22T02:47:00Z,37.52,-122.25,15.0,11.0,260,6,,10.0,29.870079,,,,,,,,,,,SCT,20000,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KSEE 220247Z 00000KT 10SM BKN018 19/16 A2989,KSEE,2022-10-22T02:47:00Z,32.82,-116.97,19.0,16.0,0,0,,10.0,29.890747,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,113.0
KRHV 220247Z 32006KT 10SM SKC 16/12 A2987,KRHV,2022-10-22T02:47:00Z,37.33,-121.82,16.0,12.0,320,6,,10.0,29.870079,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,37.0
KPAO 220247Z 30004KT 10SM SKC 14/11 A2987,KPAO,2022-10-22T02:47:00Z,37.47,-122.12,14.0,11.0,300,4,,10.0,29.870079,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KGYR 220247Z 13004KT 10SM FEW200 24/14 A2980,KGYR,2022-10-22T02:47:00Z,33.42,-112.37,24.0,14.0,130,4,,10.0,29.799213,,,,,,,,,,,FEW,20000,,,,,,,VFR,,,,,,,,,,,,METAR,292.0
KCWA 220247Z 00000KT 10SM CLR 07/03 A2966,KCWA,2022-10-22T02:47:00Z,44.78,-89.67,7.0,3.0,0,0,,10.0,29.660433,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,387.0
KCQT 220247Z AUTO 00000KT 10SM OVC009 19/17 A2987 RMK AO2 SLP114 T01890167 53011,KCQT,2022-10-22T02:47:00Z,34.02,-118.28,18.9,16.7,0,0,,10.0,29.870079,1011.4,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,1.1,,,,,,,,,,,SPECI,51.0
KCHD 220247Z 27005KT 10SM CLR 26/10 A2982,KCHD,2022-10-22T02:47:00Z,33.27,-111.82,26.0,10.0,270,5,,10.0,29.819881,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,378.0
KCFO 220247Z 27006KT 10SM SKC 17/M13 A2975,KCFO,2022-10-22T02:47:00Z,39.78,-104.55,17.0,-13.0,270,6,,10.0,29.749016,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,1672.0
KADS 220247Z 17011G17KT 10SM SKC 26/07 A2984,KADS,2022-10-22T02:47:00Z,32.97,-96.83,26.0,7.0,170,11,17,10.0,29.840551,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,198.0
CYPX 220247Z AUTO 23013G19KT 5SM BR BKN012 OVC021 01/00 A2894 RMK SLP804,CYPX,2022-10-22T02:47:00Z,60.03,-77.27,1.0,0.0,230,13,19,5.0,28.93996,980.4,,TRUE,,,,,,,BR,BKN,1200,OVC,2100,,,,,MVFR,,,,,,,,,,,,SPECI,10.0
CYDL 220247Z AUTO 00000KT 9SM -RA OVC005 00/00 A2957 RMK SLP038,CYDL,2022-10-22T02:47:00Z,58.42,-130.02,0.0,0.0,0,0,,9.0,29.568897,1003.8,,TRUE,,,,,,,-RA,OVC,500,,,,,,,IFR,,,,,,,,,,,,SPECI,804.0
PAAQ 220246Z AUTO 00000KT 10SM SCT009 01/M01 A2987 RMK AO2 T00111006 TSNO,PAAQ,2022-10-22T02:46:00Z,61.6,-149.08,1.1,-0.6,0,0,,10.0,29.870079,,,TRUE,TRUE,,,TRUE,,,,SCT,900,,,,,,,VFR,,,,,,,,,,,,METAR,68.0
KSNA 220246Z 19006KT 10SM FEW009 BKN014 21/16 A2987 RMK AO2 T02060161,KSNA,2022-10-22T02:46:00Z,33.67,-117.87,20.6,16.1,190,6,,10.0,29.870079,,,,TRUE,,,,,,,FEW,900,BKN,1400,,,,,MVFR,,,,,,,,,,,,METAR,14.0
KPSC 220246Z 00000KT 10SM -RA OVC015 10/08 A2964 RMK AO2 P0001 T01000083,KPSC,2022-10-22T02:46:00Z,46.27,-119.12,10.0,8.3,0,0,,10.0,29.639763,,,,TRUE,,,,,,-RA,OVC,1500,,,,,,,MVFR,,,,,,0.01,,,,,,METAR,121.0
KHVR 220246Z AUTO 24005KT -RA FEW007 SCT012 OVC029 07/06 A2953 RMK AO2 P0003 T00670061 $,KHVR,2022-10-22T02:46:00Z,48.55,-109.77,6.7,6.1,240,5,,,29.530512,,,TRUE,TRUE,TRUE,,,,,-RA,FEW,700,SCT,1200,OVC,2900,,,,,,,,,0.03,,,,,,METAR,789.0
KFTK 220246Z AUTO 17007KT 10SM CLR 14/01 A2997 RMK AO2 SLP150,KFTK,2022-10-22T02:46:00Z,37.9,-85.97,14.0,1.0,170,7,,10.0,29.970472,1015.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,225.0
CWSA 220246Z AUTO 00000KT 2 1/4SM BR OVC086 13/12 A3026 RMK SLP247,CWSA,2022-10-22T02:46:00Z,43.93,-60.0,13.0,12.0,0,0,,2.25,30.259842,1024.7,,TRUE,,,,,,,BR,OVC,8600,,,,,,,IFR,,,,,,,,,,,,SPECI,4.0
SAOC 220245Z 20010G20KT 9999 RA FEW015 SCT025 BKN035 FEW045CB 11/07 Q1022 RMK CB OBS TO SE,SAOC,2022-10-22T02:45:00Z,-33.08,-64.27,11.0,7.0,200,10,20,6.21,30.177166,,,,,,,,,,RA,FEW,1500,SCT,2500,BKN,3500,FEW,4500,VFR,,,,,,,,,,,,SPECI,422.0
PANN 220245Z AUTO 00000KT 2SM -SN BR OVC007 00/M01 A2986 RMK AO2 UPE00B31E36SNB00E31B36 P0001 T00001006 TSNO,PANN,2022-10-22T02:45:00Z,64.55,-149.08,0.0,-0.6,0,0,,2.0,29.861221,,,TRUE,TRUE,,,TRUE,,,-SN BR,OVC,700,,,,,,,IFR,,,,,,0.01,,,,,,METAR,110.0
PAKU 220245Z 09017KT 10SM R06/P6000FT BKN011 M03/M04 A2988,PAKU,2022-10-22T02:45:00Z,70.32,-149.6,-3.0,-4.0,90,17,,10.0,29.878937,,,,,,,,,,,BKN,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,23.0
LMML 220245Z 00000KT CAVOK 16/15 Q1023 NOSIG,LMML,2022-10-22T02:45:00Z,35.85,14.47,16.0,15.0,0,0,,6.21,30.206694,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,78.0
KSWF 220245Z 00000KT 10SM SKC 05/02 A3017,KSWF,2022-10-22T02:45:00Z,41.5,-74.08,5.0,2.0,0,0,,10.0,30.171259,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,139.0
KS59 220245Z AUTO 00000KT 10SM 06/01 A2956 ,KS59,2022-10-22T02:45:00Z,48.28,-115.48,6.0,1.0,0,0,,10.0,29.56004,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,793.0
KRYN 220245Z 21005KT 10SM CLR 24/10 A2989,KRYN,2022-10-22T02:45:00Z,32.15,-111.17,24.0,10.0,210,5,,10.0,29.890747,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,731.0
KMHR 220245Z E20011KT 10SM BKN250 18/10 A2976,KMHR,2022-10-22T02:45:00Z,38.55,-121.28,18.0,10.0,200,11,,10.0,29.760826,,,,,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KHRF 220245Z AUTO 19010KT 10SM FEW026 SCT038 OVC055 09/04 A2957 RMK AO2 Hamilton ,KHRF,2022-10-22T02:45:00Z,46.25,-114.13,9.0,4.0,190,10,,10.0,29.568897,,,TRUE,TRUE,,,,,,,FEW,2600,SCT,3800,OVC,5500,,,VFR,,,,,,,,,,,,METAR,1112.0
KHLG 220245Z AUTO 15005KT 10SM FEW002 11/M01 A3006 RMK AO2 T01111011,KHLG,2022-10-22T02:45:00Z,40.17,-80.65,11.1,-1.1,150,5,,10.0,30.059055,,,TRUE,TRUE,,,,,,,FEW,200,,,,,,,VFR,,,,,,,,,,,,SPECI,365.0
KGYY 220245Z 18006G14KT 10SM CLR 19/03 A2978,KGYY,2022-10-22T02:45:00Z,41.62,-87.42,19.0,3.0,180,6,14,10.0,29.778543,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,179.0
KFMH 220245Z 00000KT 10SM CLR 07/06 A3021,KFMH,2022-10-22T02:45:00Z,41.65,-70.52,7.0,6.0,0,0,,10.0,30.209646,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
KCGF 220245Z 18013G23KT 10SM CLR 14/01 A2996,KCGF,2022-10-22T02:45:00Z,41.57,-81.47,14.0,1.0,180,13,23,10.0,29.958662,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,265.0
KBJC 220245Z 25016KT 10SM SCT120 19/M11 A2976,KBJC,2022-10-22T02:45:00Z,39.9,-105.1,19.0,-11.0,250,16,,10.0,29.760826,,,,,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1694.0
KATW 220245Z 27005KT 10SM CLR 12/02 A2966,KATW,2022-10-22T02:45:00Z,44.27,-88.52,12.0,2.0,270,5,,10.0,29.660433,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,266.0
K3U3 220245Z AUTO 15004KT 10SM 07/01 A2958 ,K3U3,2022-10-22T02:45:00Z,46.15,-112.87,7.0,1.0,150,4,,10.0,29.58071,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1534.0
K38S 220245Z AUTO 01004KT 10SM 04/04 A2962 ,K38S,2022-10-22T02:45:00Z,46.38,-112.77,4.0,4.0,10,4,,10.0,29.619095,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1430.0
K1S3 220245Z AUTO 00000KT 10SM 10/05 A2955 ,K1S3,2022-10-22T02:45:00Z,46.27,-106.62,10.0,5.0,0,0,,10.0,29.551182,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,831.0
CYKJ 220245Z AUTO 31004KT 280V350 9SM BKN017 OVC039 01/00 A2949 RMK SLP013,CYKJ,2022-10-22T02:45:00Z,57.25,-105.62,1.0,0.0,310,4,,9.0,29.489174,1001.3,,TRUE,,,,,,,,BKN,1700,OVC,3900,,,,,MVFR,,,,,,,,,,,,SPECI,519.0
CYAT 220245Z AUTO 26009KT 9SM -RA FEW009 SCT012 BKN028 OVC040 07/07 A2934 RMK SLP939,CYAT,2022-10-22T02:45:00Z,52.93,-82.43,7.0,7.0,260,9,,9.0,29.338583,993.9,,TRUE,,,,,,,-RA,FEW,900,SCT,1200,BKN,2800,OVC,4000,MVFR,,,,,,,,,,,,SPECI,4.0
CWPF 220245Z AUTO 24003KT 09/07 RMK AO1 SLP053 T00890071 57013,CWPF,2022-10-22T02:45:00Z,48.43,-123.43,8.9,7.1,240,3,,,,1005.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,METAR,5.0
YMAV 220244Z AUTO 18009KT 9999 // BKN006 OVC020 18/16 Q1009,YMAV,2022-10-22T02:44:00Z,-38.03,144.48,18.0,16.0,180,9,,6.21,29.793306,,,TRUE,,,,,,,,BKN,600,OVC,2000,,,,,IFR,,,,,,,,,,,,SPECI,11.0
PABI 220244Z 27007KT 2 1/2SM -SN BR BKN09 OVC030 M01/M02 A2985 RMK AO2 P0000 T10061017,PABI,2022-10-22T02:44:00Z,64.0,-145.72,-0.6,-1.7,270,7,,2.5,29.84941,,,,TRUE,,,,,,-SN BR,OVC,3000,,,,,,,IFR,,,,,,0.005,,,,,,METAR,388.0
KGFA 220244Z AUTO 01006KT 10SM -RA FEW042 BKN050 OVC120 06/06 A2952 RMK AO2 RAE30RAB44 SLP006 $,KGFA,2022-10-22T02:44:00Z,47.5,-111.18,6.0,6.0,10,6,,10.0,29.518702,1000.6,,TRUE,TRUE,TRUE,,,,,-RA,FEW,4200,BKN,5000,OVC,12000,,,VFR,,,,,,,,,,,,SPECI,1058.0
KAVX 220244Z AUTO 00000KT 7SM FEW002 14/12 A2990 RMK AO2 T01440117,KAVX,2022-10-22T02:44:00Z,33.4,-118.42,14.4,11.7,0,0,,7.0,29.899607,,,TRUE,TRUE,,,,,,,FEW,200,,,,,,,VFR,,,,,,,,,,,,SPECI,482.0
CYYD 220244Z 01006G16KT 15SM -RA BKN032 OVC050 04/02 A2961 RMK SC5SC3 SLP045,CYYD,2022-10-22T02:44:00Z,54.82,-127.18,4.0,2.0,10,6,16,15.0,29.610237,1004.5,,,,,,,,,-RA,BKN,3200,OVC,5000,,,,,VFR,,,,,,,,,,,,SPECI,527.0
CYWK 220244Z AUTO 21019G27KT 9SM OVC023 04/M01 A2967 RMK SLP073,CYWK,2022-10-22T02:44:00Z,52.92,-66.87,4.0,-1.0,210,19,27,9.0,29.66929,1007.3,,TRUE,,,,,,,,OVC,2300,,,,,,,MVFR,,,,,,,,,,,,SPECI,547.0
YSCB 220243Z AUTO 36014KT 9999 -SHRA SCT017 BKN030 BKN040 18/16 Q1011,YSCB,2022-10-22T02:43:00Z,-35.3,149.18,18.0,16.0,360,14,,6.21,29.852362,,,TRUE,,,,,,,-SHRA,SCT,1700,BKN,3000,BKN,4000,,,MVFR,,,,,,,,,,,,SPECI,577.0
PAOT 220243Z 13010KT 10SM OVC005 00/00 A2970 RMK AO2 T00000000,PAOT,2022-10-22T02:43:00Z,66.88,-162.6,0.0,0.0,130,10,,10.0,29.698818,,,,TRUE,,,,,,,OVC,500,,,,,,,IFR,,,,,,,,,,,,SPECI,3.0
KSFY 220243Z AUTO 16008KT 10SM CLR 15/03 A2968 RMK AO2,KSFY,2022-10-22T02:43:00Z,42.05,-90.12,15.0,3.0,160,8,,10.0,29.681103,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
CYCO 220243Z 35017KT 1 3/4SM -SN OVC020 M05/M07 A2985 RMK SN4SC4 SLP112,CYCO,2022-10-22T02:43:00Z,67.82,-115.15,-5.0,-7.0,350,17,,1.75,29.84941,1011.2,,,,,,,,,-SN,OVC,2000,,,,,,,IFR,,,,,,,,,,,,SPECI,20.0
PAUN 220242Z AUTO 20014KT 10SM -RA OVC014 03/01 A2980 RMK AO2 P0000,PAUN,2022-10-22T02:42:00Z,63.88,-160.8,3.0,1.0,200,14,,10.0,29.799213,,,TRUE,TRUE,,,,,,-RA,OVC,1400,,,,,,,MVFR,,,,,,0.005,,,,,,SPECI,4.0
MROC 220242Z VRB02KT 3000 BR FEW001 OVC005 21/20 A3010 NOSIG ,MROC,2022-10-22T02:42:00Z,10.0,-84.22,21.0,20.0,0,2,,1.86,30.100393,,,,,,TRUE,,,,BR,FEW,100,OVC,500,,,,,IFR,,,,,,,,,,,,SPECI,900.0
KUIL 220242Z AUTO 00000KT 10SM BKN003 08/08 A2971 RMK AO2 T00830078,KUIL,2022-10-22T02:42:00Z,47.93,-124.55,8.3,7.8,0,0,,10.0,29.71063,,,TRUE,TRUE,,,,,,,BKN,300,,,,,,,LIFR,,,,,,,,,,,,METAR,58.0
KROS 220242Z AUTO 00000KT 10SM CLR 09/05 A2963 RMK AO2,KROS,2022-10-22T02:42:00Z,45.7,-92.95,9.0,5.0,0,0,,10.0,29.630905,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,282.0
KEVM 220242Z AUTO 00000KT 10SM CLR 04/02 A2961 RMK AO2,KEVM,2022-10-22T02:42:00Z,47.42,-92.5,4.0,2.0,0,0,,10.0,29.610237,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,419.0
CYIO 220242Z AUTO 07016G29KT 9SM -SN FEW041 OVC081 M04/M06 A2942 RMK SLP970,CYIO,2022-10-22T02:42:00Z,72.68,-77.97,-4.0,-6.0,70,16,29,9.0,29.421259,997.0,,TRUE,,,,,,,-SN,FEW,4100,OVC,8100,,,,,VFR,,,,,,,,,,,,SPECI,61.0
KPWT 220241Z AUTO 04006KT 4SM RA BR SCT007 BKN011 08/08 A2969 RMK AO2 P0004,KPWT,2022-10-22T02:41:00Z,47.5,-122.77,8.0,8.0,40,6,,4.0,29.68996,,,TRUE,TRUE,,,,,,RA BR,SCT,700,BKN,1100,,,,,MVFR,,,,,,0.04,,,,,,SPECI,143.0
KPOB 220241Z AUTO 00000KT 10SM CLR 06/04 A3017 RMK AO2 SLP220 $,KPOB,2022-10-22T02:41:00Z,35.17,-79.02,6.0,4.0,0,0,,10.0,30.171259,1022.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
KHDC 220241Z AUTO 17005KT 10SM CLR 17/13 A3008 RMK AO2 TSNO,KHDC,2022-10-22T02:41:00Z,30.52,-90.42,17.0,13.0,170,5,,10.0,30.079725,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
PKWA 220240Z AUTO 07011KT 10SM SCT042 SCT055 31/24 A2973 RMK AO2 T03080244,PKWA,2022-10-22T02:40:00Z,8.72,167.72,30.8,24.4,70,11,,10.0,29.731298,,,TRUE,TRUE,,,,,,,SCT,4200,SCT,5500,,,,,VFR,,,,,,,,,,,,METAR,6.0
